object_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,name,county,Longitude,Latitude,pred_absolute,pred_percent,pred_party
1565,1011,112,35,8,224,314,4,31,10,3,1,2,2,1,6,2,Letca Nouă,Giurgiu,25.718110999999997,44.2330513,1011,57.25,g1
1566,358,135,87,5,244,32,6,74,3,4,6,1,0,4,6,32,Letca,Sălaj,23.4283142,47.353981,358,35.91,g1
1567,864,730,204,37,782,128,20,161,19,11,36,25,12,43,61,21,Letea Veche,Bacău,26.967886,46.551013899999994,864,27.39,g1
1568,1221,152,69,13,531,41,16,48,10,3,2,52,0,19,8,8,Leu,Dolj,24.0399952,44.1927147,1221,55.68,g1
1569,216,50,54,9,292,12,4,47,4,0,1,5,0,2,6,1,Licurici,Gorj,23.6199512,44.886879,292,41.54,g5
1570,156,290,78,26,512,70,4,76,6,7,6,62,3,14,35,43,Liebling,Timiș,21.336950299999998,45.5811424,512,36.89,g5
1571,721,457,176,24,1423,84,25,208,18,13,19,16,10,27,51,27,Liești,Galați,27.601913500000002,45.6274948,1423,43.13,g5
1572,506,1369,238,38,793,120,15,452,21,15,40,51,14,51,73,36,Limanu,Constanța,28.509201,43.7722015,1369,35.73,g2
1573,412,418,153,14,894,86,13,136,12,8,12,15,0,21,24,31,Lipănești,Prahova,26.0122051,45.0544205,894,39.75,g5
1574,223,120,51,13,356,15,6,65,6,4,1,7,1,10,13,6,Lipnița,Constanța,27.5619278,44.0879784,356,39.69,g5
1575,893,704,208,64,1544,390,24,282,14,13,18,16,6,25,37,253,Lipova,Arad,21.704191199999997,46.0899239,1544,34.38,g5
1576,649,43,26,7,161,21,4,33,8,4,9,1,0,8,7,4,Lipova,Bacău,27.2307358,46.7208061,649,65.89,g1
1577,651,132,65,13,389,24,4,31,8,10,6,8,3,16,10,10,Lipovăț,Vaslui,27.6947689,46.571380600000005,651,47.17,g1
1578,342,29,20,5,144,54,1,12,1,3,2,1,0,0,0,1,Lipovu,Dolj,23.6201057,44.1064873,342,55.61,g1
1579,247,116,22,10,397,20,5,52,0,1,1,7,1,6,5,0,Lisa,Brașov,24.866603899999998,45.6778679,397,44.61,g5
1580,250,37,12,1,524,25,0,10,1,3,1,0,1,1,4,5,Lisa,Teleorman,25.1670952,43.7295799,524,59.89,g5
1581,561,105,41,7,252,49,2,52,9,1,5,4,6,9,10,3,Lița,Teleorman,24.845089,43.8055801,561,50.27,g1
1582,583,267,170,23,1390,71,14,269,17,15,14,18,9,40,32,24,Liteni,Suceava,26.502693199999996,47.5105133,1390,47.02,g5
1583,185,497,67,59,426,74,4,81,6,0,2,5,4,12,12,184,Livada,Arad,21.3922825,46.2210083,497,30.72,g2
1584,245,100,61,1254,426,62,4,59,5,5,4,7,2,4,3,9,Livada,Satu Mare,23.1300888,47.8676186,1254,55.73,g4
1585,102,340,39,582,190,29,4,37,3,3,7,4,1,12,6,17,Livezeni,Mureș,24.6579151,46.552204100000004,582,42.3,g4
1586,490,222,53,29,499,79,6,65,14,5,10,6,5,7,13,36,Livezi,Bacău,26.7458668,46.405738799999995,499,32.42,g5
1587,117,45,25,4,479,13,8,23,1,4,2,1,2,0,0,1,Livezile,Alba,23.559598899999997,46.3773689,479,66.07,g5
1588,278,180,27,14,807,249,6,177,7,9,3,6,6,4,3,19,Livezile,Bistrița-Năsăud,24.708705899999998,47.1454239,807,44.96,g5
1589,570,16,110,2,113,20,6,73,1,2,1,0,2,1,1,2,Livezile,Mehedinți,22.8768883,44.529098499999996,570,61.96,g1
1590,57,52,23,7,257,8,4,22,3,1,2,8,1,2,6,13,Livezile,Timiș,21.0497456,45.389576,257,55.15,g5
1591,323,62,44,5,216,31,6,31,7,7,1,7,1,6,5,3,Livezi,Vâlcea,23.835235600000004,44.838131,323,42.78,g1
1592,269,136,54,14,787,27,7,29,5,2,4,4,5,5,5,5,Loamneș,Sibiu,24.0269299,45.955696100000004,787,57.95,g5
1593,416,118,62,13,178,52,11,41,7,4,2,2,1,5,2,7,Logrești,Gorj,23.718387600000003,44.88499829999999,416,45.17,g1
1594,115,69,23,435,619,13,4,16,2,1,0,3,0,1,3,2,Lopadea Nouă,Alba,23.8490047,46.2768211,619,47.4,g5
1595,608,126,72,17,262,127,9,76,5,9,1,4,3,6,30,6,Lopătari,Buzău,26.5558376,45.5338821,608,44.67,g1
1596,148,193,47,14,637,19,4,63,4,4,7,9,2,9,8,19,Lovrin,Timiș,20.7659798,45.9625206,637,53.66,g5
1597,268,28,28,7,142,60,9,25,5,3,4,11,0,8,4,24,Lozna,Botoșani,26.279220600000002,47.935455299999994,268,42.81,g1
1598,116,64,18,5,220,19,24,19,2,0,0,1,0,1,0,10,Lozna,Sălaj,23.4955463,47.3002701,220,44.09,g5
1599,259,167,162,11,428,17,30,55,8,5,4,27,2,3,6,6,Lucieni,Dâmbovița,25.3711205,44.8465729,428,35.97,g5
1600,587,60,49,11,142,54,5,43,7,6,6,2,2,3,13,8,Luciu,Buzău,27.0615788,44.9721756,587,58.82,g1
1601,1065,68,152,8,385,74,13,59,6,4,5,6,3,2,2,22,Ludești,Dâmbovița,25.222190899999998,44.9218063,1065,56.83,g1
1602,61,25,4,3,151,5,2,5,2,1,2,1,2,0,2,1,Ludoș,Sibiu,23.912324899999998,45.934177399999996,151,56.55,g5
1603,1463,1450,330,1028,1822,146,31,323,18,12,44,30,10,46,49,116,Luduș,Mureș,24.0761967,46.4923363,1822,26.34,g5
1604,6,10,3,1212,6,0,1,1,0,2,0,0,0,2,1,1,Lueta,Harghita,25.5536652,46.2977753,1212,97.35,g4
1605,2656,4636,1286,530,5187,525,102,1391,59,41,125,115,31,199,194,581,Lugoj,Timiș,21.9399796,45.6960068,5187,29.37,g5
1606,156,84,25,7,246,44,2,34,5,3,3,1,3,6,9,0,Luica,Călărași,26.6370544,44.257312799999994,246,39.17,g5
1607,243,280,27,23,721,52,6,51,15,7,2,5,7,12,3,4,Luizi-Călugăra,Bacău,26.8516941,46.5327263,721,49.45,g5
1608,577,1110,384,30,1418,134,43,463,31,16,25,36,11,85,84,26,Lumina,Constanța,28.544624300000002,44.3116035,1418,31.7,g5
1609,294,318,61,84,638,52,6,105,8,4,13,7,6,13,4,21,Luna,Cluj,23.9367752,46.4847374,638,39.05,g5
1610,340,129,43,18,345,48,14,33,4,5,6,5,2,4,11,1,Lunca Banului,Vaslui,28.185577399999996,46.5552177,345,34.23,g5
1611,290,156,68,15,885,224,7,21,3,4,4,4,0,0,3,16,Lunca,Bihor,22.3715343,46.4965591,885,52.06,g5
1612,476,77,80,20,346,46,8,50,9,4,8,1,3,14,12,3,Lunca,Botoșani,27.016187699999996,47.6170921,476,41.14,g1
1613,185,68,17,39,228,14,3,32,2,5,4,4,0,4,3,5,Lunca Bradului,Mureș,25.1288128,46.963783299999996,228,37.19,g5
1614,99,43,14,5,85,47,3,12,3,2,0,0,0,1,1,10,Lunca Cernii de Jos,Hunedoara,22.5641937,45.6427956,99,30.46,g1
1615,517,111,107,7,319,25,3,70,6,4,1,4,4,4,9,2,Lunca Corbului,Argeș,24.7560844,44.658577,517,43.34,g1
1616,26,16,8,1876,27,5,0,8,1,1,2,3,0,0,0,0,Lunca de Jos,Harghita,25.968133899999998,46.611866,1876,95.08,g4
1617,10,17,8,1146,17,5,3,4,1,1,0,2,0,1,0,0,Lunca de Sus,Harghita,25.9747314,46.5111465,1146,94.32,g4
1618,168,119,23,12,491,50,4,33,10,3,2,0,4,3,7,45,Lunca Ilvei,Bistrița-Năsăud,25.0027122,47.354831700000005,491,50.41,g5
1619,364,129,46,22,384,18,12,49,5,4,7,2,0,7,12,4,Lunca,Mureș,24.5674496,46.8447456,384,36.06,g5
1620,98,100,16,171,351,50,1,62,3,1,1,10,2,4,5,16,Lunca Mureșului,Alba,23.917985899999998,46.4341049,351,39.39,g5
1621,485,85,44,4,119,129,1,37,7,3,6,2,0,11,2,0,Lunca,Teleorman,24.790979399999998,43.859424600000004,485,51.87,g1
1622,458,54,43,4,214,18,4,125,4,2,0,4,0,0,1,4,Luncavița,Caraș-Severin,22.2343884,45.0971489,458,48.98,g1
1623,218,158,68,8,676,38,9,55,9,3,5,3,4,6,23,9,Luncavița,Tulcea,28.301900899999996,45.281414,676,52.32,g5
1624,298,101,46,7,235,29,5,40,3,4,6,1,1,3,1,5,Luncoiu de Jos,Hunedoara,22.763549800000003,46.0744972,298,37.96,g1
1625,820,51,225,17,398,22,15,25,10,4,8,90,4,16,17,0,Lungani,Iași,27.149789799999997,47.1606674,820,47.62,g1
1626,201,59,49,1053,348,7,4,42,0,2,2,1,1,2,8,94,Lugașu de Jos,Bihor,22.3455772,47.0834389,1053,56.22,g4
1627,343,79,25,3,545,23,2,20,7,6,6,2,1,3,2,4,Lungești,Vâlcea,24.1907253,44.5702248,545,50.89,g5
1628,672,205,172,17,433,63,10,115,16,5,10,12,3,23,25,17,Lungulețu,Dâmbovița,25.6548653,44.6205177,672,37.37,g1
1629,135,45,40,10,360,50,8,42,1,3,2,14,1,2,4,8,Lupac,Caraș-Severin,21.8139668,45.2630348,360,49.66,g5
1630,12,11,13,2087,16,7,3,1,0,0,2,3,1,0,4,1,Lupeni,Harghita,25.2325783,46.397728,2087,96.58,g4
1631,3482,864,692,339,1717,310,42,215,43,38,65,39,10,96,123,211,Lupeni,Hunedoara,23.2051163,45.349788700000005,3482,42.02,g1
1632,379,89,44,3,519,140,11,115,3,3,8,3,1,3,22,5,Lupșa,Alba,23.2015438,46.364253999999995,519,38.5,g5
1633,365,118,84,8,193,36,10,57,6,5,6,4,2,8,19,3,Lupșanu,Călărași,26.9460278,44.374534600000004,365,39.5,g1
1634,382,256,46,13,1238,26,10,120,4,7,9,2,3,8,10,23,Macea,Arad,21.33144,46.3966675,1238,57.39,g5
1635,458,35,23,4,110,60,3,15,3,4,1,1,1,0,2,1,Măceșu de Jos,Dolj,23.6967411,43.863678,458,63.52,g1
1636,248,31,13,2,287,65,4,19,1,0,4,2,3,1,3,3,Măceșu de Sus,Dolj,23.718998000000003,43.9259224,287,41.84,g5
1637,543,667,214,22,959,146,28,469,26,13,25,28,7,42,48,13,Măcin,Tulcea,28.145031,45.245533,959,29.51,g5
1638,258,43,35,3,296,20,5,22,1,0,4,2,3,1,6,4,Măciuca,Vâlcea,24.049152399999997,44.752471899999996,296,42.11,g5
1639,200,109,81,35,529,40,6,29,3,0,7,0,1,6,7,28,Mădăras,Bihor,21.789363899999998,46.8429375,529,48.94,g5
1640,7,3,2,986,9,3,0,2,0,0,0,0,0,0,1,1,Mădăraș,Harghita,25.6570969,46.4866333,986,97.24,g4
1641,26,9,4,507,15,4,2,4,2,1,2,0,0,2,1,1,Mădăraș,Mureș,24.4124565,46.6120186,507,87.41,g4
1642,118,19,13,5,124,16,8,105,5,4,2,22,1,9,3,1,Mădîrjac,Iași,27.288158399999997,47.0540123,124,27.25,g5
1643,390,20,9,8,245,8,2,11,1,0,1,0,1,1,3,1,Mădulari,Vâlcea,24.103117,44.67686079999999,390,55.63,g1
1644,209,205,39,109,635,36,13,26,5,1,4,2,2,6,3,10,Măeriște,Sălaj,22.785944,47.306407899999996,635,48.66,g5
1645,183,96,67,60,588,57,9,47,4,3,1,6,0,5,6,29,Măgești,Bihor,22.4472599,46.997982,588,50.65,g5
1646,9,7,2,600,4,3,1,2,0,1,1,0,1,0,0,0,Măgherani,Mureș,24.937921499999998,46.5876198,600,95.09,g4
1647,301,140,63,4,806,82,12,48,9,6,7,4,2,11,17,7,Măgirești,Bacău,26.524702100000003,46.5160294,806,53.06,g5
1648,874,115,72,11,319,34,7,73,17,2,4,44,1,4,5,10,Maglavit,Dolj,23.11936,44.035293599999996,874,54.9,g1
1649,284,576,112,17,649,201,13,110,12,6,14,12,1,39,30,14,Măgura,Bacău,26.8322468,46.563633,649,31.05,g5
1650,426,139,54,8,169,35,7,38,6,7,8,3,1,7,15,35,Măgura,Buzău,26.56744,45.261486100000006,426,44.47,g1
1651,286,66,13,3,349,18,5,33,1,3,1,0,1,3,1,10,Măgura Ilvei,Bistrița-Năsăud,24.816060999999998,47.3622932,349,44.01,g5
1652,990,77,40,10,201,46,2,110,2,3,4,3,1,4,2,9,Măgura,Teleorman,25.4252853,44.0545349,990,65.82,g1
1653,1109,1557,292,33,2822,251,20,443,19,7,38,37,13,66,97,43,Măgurele,Ilfov,26.019268,44.3495674,2822,41.22,g5
1654,324,451,182,13,661,93,18,171,11,3,12,17,7,29,27,28,Măgurele,Prahova,26.0509968,45.0950356,661,32.29,g5
1655,398,513,123,19,584,663,16,152,16,18,10,19,12,26,41,18,Măgureni,Prahova,25.735639600000003,45.0567055,663,25.23,g6
1656,85,69,22,4,328,95,5,31,3,3,3,1,1,2,3,13,Măguri-Răcătău,Cluj,23.1189327,46.5784492,328,49.1,g5
1657,318,217,96,10,258,61,15,88,12,5,9,10,3,6,12,6,Mahmudia,Tulcea,29.101787599999998,45.0932159,318,28.24,g1
1658,205,57,32,5,157,245,2,20,4,7,4,16,1,0,7,2,Maia,Ialomița,26.4065399,44.740409899999996,245,32.07,g6
1659,723,206,79,19,478,28,10,44,10,11,7,8,3,5,10,5,Măicănești,Vrancea,27.4376526,45.4799271,723,43.92,g1
1660,838,188,49,18,1195,55,4,89,9,9,11,5,2,7,10,63,Maieru,Bistrița-Năsăud,24.7466927,47.4887314,1195,46.83,g5
1661,192,100,22,15,740,29,3,22,4,3,2,3,1,2,7,6,Măieruș,Brașov,25.52384,45.891693100000005,740,64.29,g5
1662,254,199,38,12,306,62,5,51,7,2,3,0,1,5,4,3,Malaia,Vâlcea,23.9009056,45.3711281,306,32.14,g5
1663,696,133,144,13,519,59,13,45,3,5,7,4,4,10,8,5,Măldăeni,Teleorman,24.9056225,44.1127205,696,41.73,g1
1664,173,109,166,2,185,38,9,33,7,2,3,2,2,6,7,2,Măldărești,Vâlcea,23.990181,45.1138191,185,24.8,g5
1665,697,169,101,11,1296,28,5,45,13,6,14,7,9,15,17,9,Mălini,Suceava,25.9872189,47.3660545,1296,53.07,g5
1666,68,49,26,5,122,22,1,56,5,0,2,5,1,9,8,4,Maliuc,Tulcea,29.0823669,45.1865273,122,31.85,g5
1667,13,22,1,365,14,10,0,3,1,1,3,0,0,0,1,0,Malnaș,Covasna,25.8697033,46.010658299999996,365,84.1,g4
1668,643,60,226,9,322,108,9,52,9,5,8,6,0,5,5,2,Malovăț,Mehedinți,22.740806600000003,44.7198906,643,43.77,g1
1669,367,94,207,7,243,88,16,71,4,2,4,11,4,5,14,1,Malu cu Flori,Dâmbovița,25.226532000000002,45.149498,367,32.25,g1
1670,234,69,51,4,102,556,3,41,5,2,3,6,0,2,2,3,Malu,Giurgiu,25.8158092,43.8269997,556,51.34,g6
1671,742,515,135,18,560,175,4,161,13,4,13,57,2,15,15,12,Malu Mare,Dolj,23.855278,44.256321,742,30.4,g1
1672,644,154,120,23,447,64,11,66,8,3,7,8,5,6,9,4,Mălureni,Argeș,24.774373999999998,45.0577278,644,40.79,g1
1673,315,50,22,11,136,16,2,55,6,4,3,2,0,3,6,1,Mălușteni,Vaslui,27.9185734,46.1748657,315,49.84,g1
1674,382,328,127,8,472,48,15,69,17,8,17,7,6,11,14,11,Manasia,Ialomița,26.6944256,44.7193336,472,30.65,g5
1675,411,184,73,15,629,58,10,76,7,6,7,11,3,16,18,11,Mănăstirea Cașin,Bacău,26.614864299999997,46.100071,629,40.98,g5
1676,181,145,62,11,788,48,6,66,4,3,3,8,4,18,5,2,Mănăstirea Humorului,Suceava,25.849611300000003,47.605331400000004,788,58.2,g5
1677,154,90,33,71,199,51,2,36,1,4,3,1,2,2,2,27,Mănăstireni,Cluj,23.107618300000002,46.7869186,199,29.35,g5
1678,413,65,25,40,243,13,8,26,9,1,3,18,2,2,4,24,Mănăștiur,Timiș,22.0537491,45.866943400000004,413,46.09,g1
1679,874,943,450,28,1100,239,67,294,30,10,33,21,11,58,117,65,Măneciu,Prahova,25.948587399999997,45.404712700000005,1100,25.35,g5
1680,906,232,203,12,519,34,15,89,15,9,7,8,3,11,13,21,Mănești,Dâmbovița,25.2982864,44.950412799999995,906,43.2,g1
1681,270,194,46,9,857,38,9,64,6,4,6,6,3,6,13,17,Mănești,Prahova,25.8302555,44.855720500000004,857,55.36,g5
1682,3356,4114,1696,108,4513,796,114,1942,96,72,189,181,62,403,354,193,Mangalia,Constanța,28.5626869,43.840236700000005,4513,24.81,g5
1683,631,60,56,6,185,55,5,19,10,8,0,13,2,7,13,5,Manoleasa,Botoșani,27.073459600000003,47.999836,631,58.7,g1
1684,717,520,283,14,443,83,15,135,14,6,20,15,9,28,41,70,Mărăcineni,Argeș,24.8771057,44.9098206,717,29.71,g1
1685,825,623,359,27,792,168,23,256,19,13,26,20,12,48,94,17,Mărăcineni,Buzău,26.8084164,45.2000809,825,24.83,g1
1686,1421,418,175,20,1185,188,14,165,30,19,10,14,10,44,44,41,Mărășești,Vrancea,27.230238,45.892360700000005,1421,37.41,g1
1687,175,90,91,9,189,15,14,18,9,5,4,22,5,3,2,2,Mărașu,Brăila,27.9663887,44.859371200000005,189,28.94,g5
1688,92,190,29,96,456,31,11,8,4,1,2,6,4,3,9,63,Marca,Sălaj,22.5520496,47.2172356,456,45.37,g5
1689,183,35,45,8,118,23,4,20,5,0,0,4,0,6,8,1,Mărculești,Ialomița,27.5229702,44.5579338,183,39.78,g1
1690,83,22,205,3,89,24,9,14,0,1,2,30,0,2,2,17,Marga,Caraș-Severin,22.4838772,45.50786970000001,205,40.76,g3
1691,190,45,57,2,35,11,2,13,4,7,0,1,0,1,0,1,Mărgăritești,Buzău,26.8546848,45.42577360000001,190,51.49,g1
1692,144,121,29,8,349,21,6,85,1,4,6,1,4,1,4,33,Mărgău,Cluj,22.8844662,46.715992,349,42.72,g5
1693,785,755,234,2136,1677,67,25,107,25,7,19,10,16,27,21,134,Marghita,Bihor,22.3526077,47.383094799999995,2136,35.33,g4
1694,326,88,53,13,292,26,9,49,7,2,3,3,0,5,6,39,Margina,Timiș,22.3167076,45.903968799999994,326,35.4,g1
1695,531,307,131,12,1276,72,18,178,9,7,32,32,7,31,26,153,Marginea,Suceava,25.8339195,47.7987061,1276,45.22,g5
1696,577,889,212,60,1037,129,32,216,44,15,42,34,19,53,51,49,Mărgineni,Bacău,26.785163899999997,46.600299799999995,1037,29.98,g5
1697,356,74,45,20,317,24,7,52,2,7,11,12,7,8,6,9,Mărgineni,Neamț,26.648019800000004,46.8832321,356,37.2,g1
1698,150,181,17,1,291,124,2,35,5,2,4,0,0,0,1,5,Mărișel,Cluj,23.141088500000002,46.6728821,291,35.57,g5
1699,212,97,33,130,491,52,6,18,6,3,6,5,0,5,4,7,Mărișelu,Bistrița-Năsăud,24.4714622,47.026329,491,45.67,g5
1700,53,33,11,1,317,5,3,5,1,0,3,1,7,2,5,1,Marpod,Sibiu,24.5114403,45.871917700000004,317,70.76,g5
1701,231,59,35,45,141,16,2,61,2,5,4,3,1,4,2,3,Mărtinești,Hunedoara,23.113765700000002,45.789856,231,37.62,g1
1702,26,21,14,1282,24,6,1,2,1,1,1,1,1,1,3,0,Mărtiniș,Harghita,25.396867800000003,46.2401886,1282,92.56,g4
1703,352,111,66,7,240,66,6,61,7,4,5,9,2,2,6,5,Mărunței,Olt,24.451261499999998,44.2318344,352,37.09,g1
1704,128,105,47,11,571,12,1,36,4,0,6,61,2,4,8,10,Mașloc,Timiș,21.4832516,46.0082245,571,56.76,g5
1705,531,148,62,30,395,36,10,58,7,2,11,8,6,12,14,9,Măstăcani,Galați,28.056964899999997,45.7742844,531,39.66,g1
1706,427,131,128,17,528,113,13,97,9,2,9,4,4,12,3,32,Mătăsari,Gorj,23.060325600000002,44.8559608,528,34.53,g5
1707,810,121,153,8,578,49,10,62,6,2,6,1,5,6,10,2,Mătăsaru,Dâmbovița,25.4452724,44.6939354,810,44.29,g1
1708,1036,363,123,19,1728,160,25,456,13,8,9,15,6,22,30,7,Matca,Galați,27.556816100000002,45.8505287,1728,42.99,g5
1709,443,75,43,8,416,27,5,48,10,3,4,9,0,9,7,0,Mateești,Vâlcea,23.8636398,45.0630951,443,40.02,g1
1710,227,63,20,302,376,88,10,17,3,3,6,3,2,2,0,10,Matei,Bistrița-Năsăud,24.253486600000002,46.989948299999995,376,33.22,g5
1711,108,34,34,5,664,16,9,27,2,0,5,2,0,4,2,17,Măureni,Caraș-Severin,21.5084343,45.434768700000006,664,71.47,g5
1712,212,95,187,15,253,51,12,90,9,4,13,9,3,15,16,9,Măxineni,Brăila,27.642797499999997,45.423847200000004,253,25.48,g5
1713,3786,2818,1092,80,3872,622,118,859,91,58,113,82,48,221,244,143,Medgidia,Constanța,28.275512699999997,44.232513399999995,3872,27.18,g5
1714,2411,4856,724,986,10516,494,98,763,78,44,96,74,37,146,162,539,Mediaș,Sibiu,24.3522453,46.1410561,10516,47.75,g5
1715,431,209,230,329,596,116,23,166,15,4,12,19,7,11,10,24,Medieșu Aurit,Satu Mare,23.1437378,47.8022995,596,27.07,g5
1716,525,126,138,8,390,119,13,47,2,8,8,7,0,7,12,30,Mehadia,Caraș-Severin,22.3777504,44.9224129,525,36.46,g1
1717,94,18,24,1,88,12,10,34,1,1,0,5,0,3,6,2,Mehadica,Caraș-Severin,22.1354771,45.094848600000006,94,31.44,g1
1718,775,111,119,15,367,85,13,34,5,3,5,7,12,4,9,17,Melinești,Dolj,23.6883945,44.555530499999996,775,49.02,g1
1719,589,41,52,7,425,11,3,34,11,4,3,4,1,3,8,3,Mera,Vrancea,26.9373341,45.775898,589,49.12,g1
1720,1029,464,325,27,618,190,13,165,11,13,14,12,5,35,56,15,Merei,Buzău,26.669120799999998,45.132057200000006,1029,34.39,g1
1721,255,73,66,12,243,166,3,78,13,2,5,2,7,1,7,3,Mereni,Constanța,28.3443832,44.0150032,255,27.24,g1
1722,8,8,4,523,12,2,0,4,0,0,1,2,1,0,0,0,Mereni,Covasna,26.251941700000003,46.1206093,523,92.57,g4
1723,239,44,18,5,706,28,5,16,3,3,2,0,3,1,2,2,Mereni,Teleorman,25.6328716,44.2262192,706,65.55,g5
1724,12,4,1,593,4,2,0,1,0,1,1,2,1,1,0,0,Merești,Harghita,25.5520535,46.2433472,593,95.18,g4
1725,204,21,3,4,264,3,4,28,3,2,0,0,0,0,2,0,Merghindeal,Sibiu,24.7334747,45.98450089999999,264,49.07,g5
1726,614,213,165,17,427,50,10,90,20,2,15,11,4,11,7,7,Merișani,Argeș,24.728693,44.9714012,614,36.92,g1
1727,194,359,63,313,236,68,6,61,6,3,5,1,2,4,9,26,Meseșenii de Jos,Sălaj,22.984418899999998,47.14329910000001,359,26.47,g2
1728,244,90,107,14,651,45,17,77,4,0,4,4,2,5,9,7,Meteș,Alba,23.3942108,46.109874700000006,651,50.86,g5
1729,398,198,52,178,509,50,8,109,9,3,5,6,0,8,5,18,Mica,Cluj,23.9772835,47.126976,509,32.71,g5
1730,112,65,25,589,179,15,11,14,6,1,1,0,5,8,9,0,Mica,Mureș,24.4120979,46.3446846,589,56.63,g4
1731,176,114,35,15,474,13,7,15,3,4,7,0,3,5,3,12,Micăsasa,Sibiu,24.122985800000002,46.110290500000005,474,53.5,g5
1732,491,188,261,15,386,51,21,193,7,3,14,12,3,7,4,197,Micești,Argeș,24.8569164,44.9736977,491,26.5,g1
1733,87,46,12,60,131,39,6,23,4,2,1,4,0,0,2,0,Miceștii de Cîmpie,Bistrița-Năsăud,24.312265399999998,46.844860100000005,131,31.41,g5
1734,7,2,2,574,11,5,0,1,0,1,1,3,0,1,0,0,Micfalău,Covasna,25.8741016,46.0506516,574,94.41,g4
1735,316,82,28,15,209,57,5,20,6,3,4,4,2,10,8,4,Miclești,Vaslui,27.833158500000003,46.827262899999994,316,40.88,g1
1736,85,58,51,503,197,73,2,54,6,1,6,1,2,1,2,31,Micula,Satu Mare,22.962522500000002,47.918693499999996,503,46.88,g4
1737,780,1355,349,12448,711,138,39,176,19,12,40,60,22,72,111,34,Miercurea Ciuc,Harghita,25.7576466,46.3485222,12448,76.06,g4
1738,46,47,31,1798,88,12,13,9,2,2,1,0,8,0,0,2,Miercurea Nirajului,Mureș,24.7341328,46.555748,1798,87.32,g4
1739,142,204,43,4,949,46,1,43,5,3,1,2,3,7,2,15,Miercurea Sibiului,Sibiu,23.7946167,45.8642387,949,64.56,g5
1740,1011,204,231,20,553,85,10,106,8,5,4,4,6,18,24,12,Mihăești,Argeș,25.0271664,45.1258507,1011,43.94,g1
1741,189,34,8,1,296,13,1,8,1,4,2,1,0,3,4,3,Mihăești,Olt,24.7999649,44.113987,296,52.11,g5
1742,878,370,148,19,862,76,11,152,20,18,9,12,5,19,16,15,Mihăești,Vâlcea,24.2425137,45.0324593,878,33.38,g1
1743,1003,75,45,6,202,105,5,34,5,5,4,3,1,6,3,7,Mihai Bravu,Giurgiu,26.0548534,44.1277657,1003,66.47,g1
1744,222,61,103,10,203,48,4,44,10,2,4,3,0,4,4,7,Mihai Bravu,Tulcea,28.6561794,44.957046500000004,222,30.45,g1
1745,604,331,207,14,1280,95,20,114,17,8,41,19,9,66,66,123,Mihai Eminescu,Botoșani,26.569610600000004,47.7763748,1280,42.47,g5
1746,276,71,42,8,231,17,6,35,6,2,4,8,2,9,7,11,Mihăileni,Botoșani,26.1526718,47.9608841,276,37.55,g1
1747,38,33,15,939,35,9,1,2,0,1,1,2,1,3,1,2,Mihăileni,Harghita,25.8569107,46.5070305,939,86.7,g4
1748,60,31,24,4,149,7,2,6,0,0,0,1,0,1,1,1,Mihăileni,Sibiu,24.3710461,45.996917700000004,149,51.92,g5
1749,304,37,16,8,154,98,1,33,1,2,1,4,2,3,4,2,Mihăilești,Buzău,26.679729499999997,44.9238167,304,45.37,g1
1750,895,452,238,34,1220,556,13,207,20,9,18,20,10,25,18,23,Mihăilești,Giurgiu,25.917978299999998,44.3089333,1220,32.46,g5
1751,751,685,162,22,2213,131,13,298,14,11,26,19,6,45,48,12,Mihail Kogălniceanu,Constanța,28.491855600000005,44.3687019,2213,49.66,g5
1752,253,95,42,0,529,26,6,23,1,6,4,5,1,6,4,1,Mihail Kogălniceanu,Ialomița,27.7311344,44.663501700000005,529,52.79,g5
1753,329,108,120,9,355,36,9,86,9,5,5,3,3,5,10,3,Mihail Kogălniceanu,Tulcea,28.7284832,45.026908899999995,355,32.42,g5
1754,242,516,99,414,602,64,18,188,10,9,27,13,3,17,20,53,Mihai Viteazu,Cluj,23.7274647,46.5395584,602,26.23,g5
1755,137,34,20,2,597,9,2,58,4,0,2,0,0,6,3,6,Mihai Viteazu,Constanța,28.892665899999997,44.6379318,597,67.84,g5
1756,188,31,25,7,221,111,5,5,4,1,2,3,0,0,3,1,Mihălășeni,Botoșani,27.094583500000002,47.8876152,221,36.41,g5
1757,259,128,50,8,845,32,8,107,5,2,6,4,3,4,10,12,Mihalț,Alba,23.750450100000002,46.1606865,845,56.98,g5
1758,124,42,21,19,355,10,3,19,5,4,3,6,1,3,3,5,Miheșu de Cîmpie,Mureș,24.174089399999996,46.6776695,355,56.98,g5
1759,206,34,15,14,205,16,4,13,3,5,1,0,0,3,0,14,Milaș,Bistrița-Năsăud,24.426136,46.827182799999996,206,38.65,g1
1760,184,62,83,0,181,23,6,25,6,1,1,0,2,3,3,2,Milcoiu,Vâlcea,24.4607925,45.0356178,184,31.62,g1
1761,364,72,51,5,152,45,2,16,7,2,2,3,0,1,7,3,Milcov,Olt,24.386880899999998,44.3724403,364,49.73,g1
1762,446,168,87,5,734,51,4,46,4,5,3,6,3,7,22,6,Milcovul,Vrancea,27.2494011,45.6438026,734,45.96,g5
1763,339,48,64,8,127,28,13,27,5,2,1,2,2,5,4,11,Mileanca,Botoșani,26.734911,48.0773773,339,49.42,g1
